location,date,total_cases,new_cases,new_cases_smoothed
Albania,2022-02-07,264875,251,904.571
Albania,2022-02-08,265716,841,1024.714
Albania,2022-02-09,266416,700,739.429
Albania,2022-02-10,267020,604,825.714
Albania,2022-02-11,267020,0,549.714
Albania,2022-02-12,267551,531,625.571
Albania,2022-02-13,268008,457,483.429
Albania,2022-02-14,268304,296,489.857
Albania,2022-02-15,268491,187,396.429
Albania,2022-02-16,268940,449,360.571
Albania,2022-02-17,269301,361,325.857
Albania,2022-02-18,269601,300,368.714
Albania,2022-02-19,269904,303,336.143
Albania,2022-02-20,270164,260,308
Albania,2022-02-21,270370,206,295.143
Albania,2022-02-22,270455,85,280.571
Albania,2022-02-23,270734,279,256.286
Albania,2022-02-24,270947,213,235.143
Albania,2022-02-25,271141,194,220
Albania,2022-02-26,271141,0,176.714
Albania,2022-02-27,271527,386,194.714
Albania,2022-02-28,271563,36,170.429
Albania,2022-03-01,271702,139,178.143
Albania,2022-03-02,271825,123,155.857
Albania,2022-03-03,271825,0,125.429
Albania,2022-03-04,272030,205,127
Albania,2022-03-05,272030,0,127
Albania,2022-03-06,272210,180,97.571
Albania,2022-03-07,272250,40,98.143
Albania,2022-03-08,272337,87,90.714
Albania,2022-03-09,272412,75,83.857
Albania,2022-03-10,272479,67,93.429
Albania,2022-03-11,272552,73,74.571
Albania,2022-03-12,272621,69,84.429
Albania,2022-03-13,272663,42,64.714
Albania,2022-03-14,272689,26,62.714
Albania,2022-03-15,272711,22,53.429
Albania,2022-03-16,272804,93,56
Albania,2022-03-17,272885,81,58
Albania,2022-03-18,272961,76,58.429
Albania,2022-03-19,273040,79,59.857
Albania,2022-03-20,273088,48,60.714
Albania,2022-03-21,273088,0,57
Albania,2022-03-22,273146,58,62.143
Albania,2022-03-23,273164,18,51.429
Albania,2022-03-24,273257,93,53.143
Albania,2022-03-25,273318,61,51
Albania,2022-03-26,273387,69,49.571
Albania,2022-03-27,273432,45,49.143
Albania,2022-03-28,273432,0,49.143
Albania,2022-03-29,273529,97,54.714
Albania,2022-03-30,273608,79,63.429
Albania,2022-03-31,273677,69,60
Albania,2022-04-01,273759,82,63
Albania,2022-04-02,273823,64,62.286
Albania,2022-04-03,273870,47,62.571
Albania,2022-04-04,273913,43,68.714
Albania,2022-04-05,274000,87,67.286
Albania,2022-04-06,274055,55,63.857
Albania,2022-04-07,274108,53,61.571
Albania,2022-04-08,274136,28,53.857
Albania,2022-04-09,274191,55,52.571
Albania,2022-04-10,274219,28,49.857
Albania,2022-04-11,274219,0,43.714
Albania,2022-04-12,274272,53,38.857
Albania,2022-04-13,274320,48,37.857
Albania,2022-04-14,274376,56,38.286
Albania,2022-04-15,274429,53,41.857
Albania,2022-04-16,274462,33,38.714
Albania,2022-04-17,274504,42,40.714
Albania,2022-04-18,274520,16,43
Albania,2022-04-19,274535,15,37.571
Albania,2022-04-20,274606,71,40.857
Albania,2022-04-21,274606,0,32.857
Albania,2022-04-22,274737,131,44
Albania,2022-04-23,274791,54,47
Albania,2022-04-24,274828,37,46.286
Albania,2022-04-25,274828,0,44
Albania,2022-04-26,274862,34,46.714
Albania,2022-04-27,274929,67,46.143
Albania,2022-04-28,275002,73,56.571
Albania,2022-04-29,275055,53,45.429
Albania,2022-04-30,275107,52,45.143
Albania,2022-05-01,275167,60,48.429
Albania,2022-05-02,275177,10,49.857
Albania,2022-05-03,275191,14,47
Albania,2022-05-04,275211,20,40.286
Albania,2022-05-05,275266,55,37.714
Albania,2022-05-06,275310,44,36.429
Albania,2022-05-07,275341,31,33.429
Albania,2022-05-08,275366,25,28.429
Albania,2022-05-09,275372,6,27.857
Albania,2022-05-10,275416,44,32.143
Albania,2022-05-11,275440,24,32.714
Albania,2022-05-12,275485,45,31.286
Albania,2022-05-13,275534,49,32
Albania,2022-05-14,275574,40,33.286
Albania,2022-05-15,275615,41,35.571
Albania,2022-05-16,275621,6,35.571
Albania,2022-05-17,275688,67,38.857
Albania,2022-05-18,275732,44,41.714
Albania,2022-05-19,275732,0,35.286
Albania,2022-05-20,275732,0,28.286
Albania,2022-05-21,275838,106,37.714
Albania,2022-05-22,275864,26,35.571
Albania,2022-05-23,275881,17,37.143
Albania,2022-05-24,275939,58,35.857
Albania,2022-05-25,275985,46,36.143
Albania,2022-05-26,276012,27,40
Albania,2022-05-27,276048,36,45.143
Albania,2022-05-28,276081,33,34.714
Albania,2022-05-29,276101,20,33.857
Albania,2022-05-30,276101,0,31.429
Albania,2022-05-31,276101,0,23.143
Albania,2022-06-01,276221,120,33.714
Albania,2022-06-02,276221,0,29.857
Albania,2022-06-03,276310,89,37.429
Albania,2022-06-04,276342,32,37.286
Albania,2022-06-05,276401,59,42.857
Albania,2022-06-06,276415,14,44.857
Albania,2022-06-07,276468,53,52.429
Albania,2022-06-08,276518,50,42.429
Albania,2022-06-09,276583,65,51.714
Albania,2022-06-10,276638,55,46.857
Albania,2022-06-11,276690,52,49.714
Albania,2022-06-12,276731,41,47.143
Albania,2022-06-13,276731,0,45.143
Albania,2022-06-14,276821,90,50.429
Albania,2022-06-15,276821,0,43.286
Albania,2022-06-16,276821,0,34
Albania,2022-06-17,277141,320,71.857
Albania,2022-06-18,277141,0,64.429
Albania,2022-06-19,277409,268,96.857
Albania,2022-06-20,277444,35,101.857
Albania,2022-06-21,277663,219,120.286
Albania,2022-06-22,277940,277,159.857
Albania,2022-06-23,278211,271,198.571
Albania,2022-06-24,278504,293,194.714
Albania,2022-06-25,278793,289,236
Albania,2022-06-26,279077,284,238.286
Albania,2022-06-27,279077,0,233.286
Albania,2022-06-28,279167,90,214.857
Albania,2022-06-29,280298,1131,336.857
Albania,2022-06-30,280851,553,377.143
Albania,2022-07-01,281470,619,423.714
Albania,2022-07-02,282141,671,478.286
Albania,2022-07-03,282690,549,516.143
Albania,2022-07-04,282690,0,516.143
Albania,2022-07-05,282690,0,503.286
Albania,2022-07-06,283811,1121,501.857
Albania,2022-07-07,284758,947,558.143
Albania,2022-07-08,285731,973,608.714
Albania,2022-07-09,286732,1001,655.857
Albania,2022-07-10,287984,1252,756.286
Albania,2022-07-11,288176,192,783.714
Albania,2022-07-12,289391,1215,957.286
Albania,2022-07-13,290954,1563,1020.429
Albania,2022-07-14,290954,0,885.143
Albania,2022-07-15,293917,2963,1169.429
Albania,2022-07-16,295243,1326,1215.857
Albania,2022-07-17,296305,1062,1188.714
Albania,2022-07-18,296732,427,1222.286
Albania,2022-07-19,298578,1846,1312.429
Albania,2022-07-20,300058,1480,1300.571
Albania,2022-07-21,301394,1336,1491.429
Albania,2022-07-22,302767,1373,1264.286
Albania,2022-07-23,303925,1158,1240.286
Albania,2022-07-24,304890,965,1226.429
Albania,2022-07-25,305123,233,1198.714
Albania,2022-07-26,306789,1666,1173
Albania,2022-07-27,308050,1261,1141.714
Albania,2022-07-28,309278,1228,1126.286
Albania,2022-07-29,310362,1084,1085
Albania,2022-07-30,311381,1019,1065.143
Albania,2022-07-31,312097,716,1029.571
Albania,2022-08-01,312375,278,1036
Albania,2022-08-02,313582,1207,970.429
Albania,2022-08-03,314561,979,930.143
Albania,2022-08-04,315337,776,865.571
Albania,2022-08-05,316145,808,826.143
Albania,2022-08-06,316976,831,799.286
Albania,2022-08-07,317514,538,773.857
Albania,2022-08-08,317681,167,758
Albania,2022-08-09,318638,957,722.286
Albania,2022-08-10,319444,806,697.571
Albania,2022-08-11,320086,642,678.429
Albania,2022-08-12,320781,695,662.286
Albania,2022-08-13,321345,564,624.143
Albania,2022-08-14,321804,459,612.857
Albania,2022-08-15,322125,321,634.857
Albania,2022-08-16,322837,712,599.857
Albania,2022-08-17,323282,445,548.286
Albania,2022-08-18,323829,547,534.714
Albania,2022-08-19,325241,1412,637.143
Albania,2022-08-20,325736,495,627.286
Albania,2022-08-21,326077,341,610.429
Albania,2022-08-22,326181,104,579.429
Albania,2022-08-23,326787,606,564.286
Albania,2022-08-24,327232,445,564.286
Albania,2022-08-25,327607,375,539.714
Albania,2022-08-26,327961,354,388.571
Albania,2022-08-27,328299,338,366.143
Albania,2022-08-28,328515,216,348.286
Albania,2022-08-29,328571,56,341.429
Albania,2022-08-30,329017,446,318.571
Albania,2022-08-31,329352,335,302.857
Albania,2022-09-01,329615,263,286.857
Albania,2022-09-02,329862,247,271.571
Albania,2022-09-03,330062,200,251.857
Albania,2022-09-04,330193,131,239.714
Albania,2022-09-05,330221,28,235.714
Albania,2022-09-06,330283,62,180.857
Albania,2022-09-07,330516,233,166.286
Albania,2022-09-08,330687,171,153.143
Albania,2022-09-09,330842,155,140
Albania,2022-09-10,330948,106,126.571
Albania,2022-09-11,331036,88,120.429
Albania,2022-09-12,331053,17,118.857
Albania,2022-09-13,331191,138,129.714
Albania,2022-09-14,331295,104,111.286
Albania,2022-09-15,331384,89,99.571
Albania,2022-09-16,331459,75,88.143
Albania,2022-09-17,331540,81,84.571
Albania,2022-09-18,331583,43,78.143
Albania,2022-09-19,331601,18,78.286
Albania,2022-09-20,331715,114,74.857
Albania,2022-09-21,331810,95,73.571
Albania,2022-09-22,331861,51,68.143
Albania,2022-09-23,331908,47,64.143
Albania,2022-09-24,331953,45,59
Albania,2022-09-25,331976,23,56.143
Albania,2022-09-26,331987,11,55.143
Albania,2022-09-27,332066,79,50.143
Albania,2022-09-28,332129,63,45.571
Albania,2022-09-29,332173,44,44.571
Albania,2022-09-30,332221,48,44.714
Albania,2022-10-01,332263,42,44.286
Albania,2022-10-02,332285,22,44.143
Albania,2022-10-03,332290,5,43.286
Albania,2022-10-04,332337,47,38.714
Albania,2022-10-05,332372,35,34.714
Albania,2022-10-06,332410,38,33.857
Albania,2022-10-07,332443,33,31.714
Albania,2022-10-08,332472,29,29.857
Albania,2022-10-09,332494,22,29.857
Albania,2022-10-10,332503,9,30.429
Albania,2022-10-11,332534,31,28.143
Albania,2022-10-12,332555,21,26.143
Albania,2022-10-13,332579,24,24.143
Albania,2022-10-14,332598,19,22.143
Albania,2022-10-15,332619,21,21
Albania,2022-10-16,332638,19,20.571
Albania,2022-10-17,332645,7,20.286
Albania,2022-10-18,332673,28,19.857
Albania,2022-10-19,332701,28,20.857
Albania,2022-10-20,332719,18,20
Albania,2022-10-21,332739,20,20.143
Albania,2022-10-22,332754,15,19.286
Albania,2022-10-23,332772,18,19.143
Albania,2022-10-24,332776,4,18.714
Albania,2022-10-25,332816,40,20.429
Albania,2022-10-26,332847,31,20.857
Albania,2022-10-27,332889,42,24.286
Albania,2022-10-28,332911,22,24.571
Albania,2022-10-29,332949,38,27.857
Albania,2022-10-30,332966,17,27.714
Albania,2022-10-31,332966,0,27.143
Albania,2022-11-01,332969,3,21.857
Albania,2022-11-02,332996,27,21.286
Albania,2022-11-03,332996,0,15.286
Albania,2022-11-04,333027,31,16.571
Albania,2022-11-05,333046,19,13.857
Albania,2022-11-06,333055,9,12.714
Albania,2022-11-07,333058,3,13.143
Albania,2022-11-08,333071,13,14.571
Albania,2022-11-09,333088,17,13.143
Albania,2022-11-10,333103,15,15.286
Albania,2022-11-11,333125,22,14
Albania,2022-11-12,333138,13,13.143
Albania,2022-11-13,333156,18,14.429
Albania,2022-11-14,333161,5,14.714
Albania,2022-11-15,333197,36,18
Albania,2022-11-16,333215,18,18.143
Albania,2022-11-17,333233,18,18.571
Albania,2022-11-18,333233,0,15.429
Albania,2022-11-19,333246,13,15.429
Albania,2022-11-20,333256,10,14.286
Albania,2022-11-21,333257,1,13.714
Albania,2022-11-22,333282,25,12.143
Albania,2022-11-23,333293,11,11.143
Albania,2022-11-24,333305,12,10.286
Albania,2022-11-25,333316,11,11.857
Albania,2022-11-26,333322,6,10.857
Albania,2022-11-27,333330,8,10.571
Albania,2022-11-28,333330,0,10.429
Albania,2022-11-29,333338,8,8
Albania,2022-11-30,333343,5,7.143
Albania,2022-12-01,333360,17,7.857
Albania,2022-12-02,333381,21,9.286
Albania,2022-12-03,333391,10,9.857
Albania,2022-12-04,333408,17,11.143
Albania,2022-12-05,333413,5,11.857
Albania,2022-12-06,333455,42,16.714
Albania,2022-12-07,333472,17,18.429
Albania,2022-12-08,333490,18,18.571
Albania,2022-12-09,333491,1,15.714
Albania,2022-12-10,333521,30,18.571
Albania,2022-12-11,333533,12,17.857
Albania,2022-12-12,333535,2,17.429
Albania,2022-12-13,333567,32,16
Albania,2022-12-14,333591,24,17
Albania,2022-12-15,333613,22,17.571
Albania,2022-12-16,333635,22,20.571
Albania,2022-12-17,333635,0,16.286
Albania,2022-12-18,333650,15,16.714
Albania,2022-12-19,333653,3,16.857
Albania,2022-12-20,333686,33,17
Albania,2022-12-21,333708,22,16.714
Albania,2022-12-22,333708,0,13.571
Albania,2022-12-23,333731,23,13.714
Albania,2022-12-24,333749,18,16.286
Albania,2022-12-25,333749,0,14.143
Albania,2022-12-26,333751,2,14
Albania,2022-12-27,333751,0,9.286
Albania,2022-12-28,333776,25,9.714
Albania,2022-12-29,333776,0,9.714
Albania,2022-12-30,333806,30,10.714
Albania,2022-12-31,333806,0,8.143
Albania,2023-01-01,333811,5,8.857
Albania,2023-01-02,333812,1,8.714
Albania,2023-01-03,333812,0,8.714
Albania,2023-01-04,333818,6,6
Albania,2023-01-05,333850,32,10.571
Albania,2023-01-06,333887,37,11.571
Albania,2023-01-07,333916,29,15.714
Albania,2023-01-08,333947,31,19.429
Albania,2023-01-09,333948,1,19.429
Albania,2023-01-10,333995,47,26.143
Albania,2023-01-11,333995,0,25.286
Albania,2023-01-12,334018,23,24
Albania,2023-01-13,334018,0,18.714
Albania,2023-01-14,334029,11,16.143
Albania,2023-01-15,334037,8,12.857
Albania,2023-01-16,334037,0,12.714
Albania,2023-01-17,334064,27,9.857
Albania,2023-01-18,334084,20,12.714
Albania,2023-01-19,334084,0,9.429
Albania,2023-01-20,334084,0,9.429
Albania,2023-01-21,334097,13,9.714
Albania,2023-01-22,334101,4,9.143
Albania,2023-01-23,334101,0,9.143
Albania,2023-01-24,334113,12,7
Albania,2023-01-25,334124,11,5.714
Albania,2023-01-26,334135,11,7.286
Albania,2023-01-27,334144,9,8.571
Albania,2023-01-28,334153,9,8
Albania,2023-01-29,334157,4,8
Albania,2023-01-30,334157,0,8
Albania,2023-01-31,334167,10,7.714
Albania,2023-02-01,334177,10,7.571
Albania,2023-02-02,334187,10,7.429
Albania,2023-02-03,334203,16,8.429
Albania,2023-02-04,334204,1,7.286
Albania,2023-02-05,334211,7,7.714
Albania,2023-02-06,334211,0,7.714
Albania,2023-02-07,334211,0,6.286
Albania,2023-02-08,334222,11,6.429
Albania,2023-02-09,334229,7,6
Albania,2023-02-10,334229,0,3.714
Albania,2023-02-11,334234,5,4.286
Albania,2023-02-12,334255,21,6.286
Andorra,2020-03-02,1,1,
Andorra,2020-03-03,1,0,
Andorra,2020-03-04,1,0,
Andorra,2020-03-05,1,0,
Andorra,2020-03-06,1,0,
Andorra,2020-03-07,1,0,0.143
Andorra,2020-03-08,1,0,0.143
Andorra,2020-03-09,1,0,0
Andorra,2020-03-10,1,0,0
Andorra,2020-03-11,1,0,0
Andorra,2020-03-12,1,0,0
Andorra,2020-03-13,1,0,0
Andorra,2020-03-14,1,0,0
Andorra,2020-03-15,1,0,0
Andorra,2020-03-16,2,1,0.143
Andorra,2020-03-17,39,37,5.429
Andorra,2020-03-18,39,0,5.429
Andorra,2020-03-19,53,14,7.429
Andorra,2020-03-20,75,22,10.571
Andorra,2020-03-21,88,13,12.429
Andorra,2020-03-22,113,25,16
Andorra,2020-03-23,133,20,18.714
Andorra,2020-03-24,164,31,17.857
Andorra,2020-03-25,188,24,21.286
Andorra,2020-03-26,224,36,24.429
Andorra,2020-03-27,267,43,27.429
Andorra,2020-03-28,308,41,31.429
Andorra,2020-03-29,334,26,31.571
Andorra,2020-03-30,370,36,33.857
Andorra,2020-03-31,376,6,30.286
Andorra,2020-04-01,390,14,28.857
Andorra,2020-04-02,428,38,29.143
Andorra,2020-04-03,439,11,24.571
Andorra,2020-04-04,466,27,22.571
Andorra,2020-04-05,501,35,23.857
Andorra,2020-04-06,525,24,22.143
Andorra,2020-04-07,545,20,24.143
Andorra,2020-04-08,564,19,24.857
Andorra,2020-04-09,583,19,22.143
Andorra,2020-04-10,601,18,23.143
Andorra,2020-04-11,601,0,19.286
Andorra,2020-04-12,638,37,19.571
Andorra,2020-04-13,646,8,17.286
Andorra,2020-04-14,659,13,16.286
Andorra,2020-04-15,673,14,15.571
Andorra,2020-04-16,673,0,12.857
Andorra,2020-04-17,696,23,13.571
Andorra,2020-04-18,704,8,14.714
Andorra,2020-04-19,713,9,10.714
Andorra,2020-04-20,717,4,10.143
Andorra,2020-04-21,717,0,8.286
Andorra,2020-04-22,723,6,7.143
Andorra,2020-04-23,723,0,7.143
Andorra,2020-04-24,731,8,5
Andorra,2020-04-25,738,7,4.857
Andorra,2020-04-26,738,0,3.571
Andorra,2020-04-27,743,5,3.714
Andorra,2020-04-28,743,0,3.714
Andorra,2020-04-29,743,0,2.857
Andorra,2020-04-30,745,2,3.143
Andorra,2020-05-01,745,0,2
Andorra,2020-05-02,747,2,1.286
Andorra,2020-05-03,748,1,1.429
Andorra,2020-05-04,750,2,1
Andorra,2020-05-05,751,1,1.143
Andorra,2020-05-06,751,0,1.143
Andorra,2020-05-07,752,1,1
Andorra,2020-05-08,752,0,1
Andorra,2020-05-09,754,2,1
Andorra,2020-05-10,755,1,1
Andorra,2020-05-11,755,0,0.714
Andorra,2020-05-12,758,3,1
Andorra,2020-05-13,760,2,1.286
Andorra,2020-05-14,761,1,1.286
Andorra,2020-05-15,761,0,1.286
Andorra,2020-05-16,761,0,1
Andorra,2020-05-17,761,0,0.857
Andorra,2020-05-18,761,0,0.857
Andorra,2020-05-19,761,0,0.429
Andorra,2020-05-20,762,1,0.286
Andorra,2020-05-21,762,0,0.143
Andorra,2020-05-22,762,0,0.143
Andorra,2020-05-23,762,0,0.143
Andorra,2020-05-24,762,0,0.143
Andorra,2020-05-25,763,1,0.286
Andorra,2020-05-26,763,0,0.286
Andorra,2020-05-27,763,0,0.143
Andorra,2020-05-28,763,0,0.143
Andorra,2020-05-29,764,1,0.286
Andorra,2020-05-30,764,0,0.286
Andorra,2020-05-31,764,0,0.286
Andorra,2020-06-01,765,1,0.286
Andorra,2020-06-02,844,79,11.571
Andorra,2020-06-03,851,7,12.571
Andorra,2020-06-04,852,1,12.714
Andorra,2020-06-05,852,0,12.571
Andorra,2020-06-06,852,0,12.571
Andorra,2020-06-07,852,0,12.571
Andorra,2020-06-08,852,0,12.429
Andorra,2020-06-09,852,0,1.143
Andorra,2020-06-10,852,0,0.143
Andorra,2020-06-11,852,0,0
Andorra,2020-06-12,853,1,0.143
Andorra,2020-06-13,853,0,0.143
Andorra,2020-06-14,853,0,0.143
Andorra,2020-06-15,853,0,0.143
Andorra,2020-06-16,854,1,0.286
Andorra,2020-06-17,854,0,0.286
Andorra,2020-06-18,855,1,0.429
Andorra,2020-06-19,855,0,0.286
Andorra,2020-06-20,855,0,0.286
Andorra,2020-06-21,855,0,0.286
Andorra,2020-06-22,855,0,0.286
Andorra,2020-06-23,855,0,0.143
Andorra,2020-06-24,855,0,0.143
Andorra,2020-06-25,855,0,0
Andorra,2020-06-26,855,0,0
Andorra,2020-06-27,855,0,0
Andorra,2020-06-28,855,0,0
Andorra,2020-06-29,855,0,0
Andorra,2020-06-30,855,0,0
Andorra,2020-07-01,855,0,0
Andorra,2020-07-02,855,0,0
Andorra,2020-07-03,855,0,0
Andorra,2020-07-04,855,0,0
Andorra,2020-07-05,855,0,0
Andorra,2020-07-06,855,0,0
Andorra,2020-07-07,855,0,0
Andorra,2020-07-08,855,0,0
Andorra,2020-07-09,855,0,0
Andorra,2020-07-10,855,0,0
Andorra,2020-07-11,855,0,0
Andorra,2020-07-12,855,0,0
Andorra,2020-07-13,858,3,0.429
Andorra,2020-07-14,861,3,0.857
Andorra,2020-07-15,862,1,1
Andorra,2020-07-16,877,15,3.143
Andorra,2020-07-17,880,3,3.571
Andorra,2020-07-18,880,0,3.571
Andorra,2020-07-19,880,0,3.571
Andorra,2020-07-20,884,4,3.714
Andorra,2020-07-21,884,0,3.286
Andorra,2020-07-22,889,5,3.857
Andorra,2020-07-23,889,0,1.714
Andorra,2020-07-24,897,8,2.429
Andorra,2020-07-25,897,0,2.429
Andorra,2020-07-26,897,0,2.429
Andorra,2020-07-27,907,10,3.286
Andorra,2020-07-28,907,0,3.286
Andorra,2020-07-29,918,11,4.143
Andorra,2020-07-30,922,4,4.714
Andorra,2020-07-31,925,3,4
Andorra,2020-08-01,925,0,4
Andorra,2020-08-02,925,0,4
Andorra,2020-08-03,937,12,4.286
Andorra,2020-08-04,939,2,4.571
Andorra,2020-08-05,939,0,3
Andorra,2020-08-06,944,5,3.143
Andorra,2020-08-07,955,11,4.286
Andorra,2020-08-08,955,0,4.286
Andorra,2020-08-09,955,0,4.286
Andorra,2020-08-10,963,8,3.714
Andorra,2020-08-11,963,0,3.429
Andorra,2020-08-12,977,14,5.429
Andorra,2020-08-13,981,4,5.286
Andorra,2020-08-14,989,8,4.857
Andorra,2020-08-15,989,0,4.857
Andorra,2020-08-16,989,0,4.857
Andorra,2020-08-17,1005,16,6
Andorra,2020-08-18,1005,0,6
Andorra,2020-08-19,1024,19,6.714
Andorra,2020-08-20,1024,0,6.143
Andorra,2020-08-21,1045,21,8
Andorra,2020-08-22,1045,0,8
Andorra,2020-08-23,1045,0,8
Andorra,2020-08-24,1060,15,7.857
Andorra,2020-08-25,1060,0,7.857
Andorra,2020-08-26,1098,38,10.571
Andorra,2020-08-27,1098,0,10.571
Andorra,2020-08-28,1124,26,11.286
Andorra,2020-08-29,1124,0,11.286
Andorra,2020-08-30,1124,0,11.286
Andorra,2020-08-31,1176,52,16.571
Andorra,2020-09-01,1184,8,17.714
Andorra,2020-09-02,1199,15,14.429
Andorra,2020-09-03,1199,0,14.429
Andorra,2020-09-04,1215,16,13
Andorra,2020-09-05,1215,0,13
Andorra,2020-09-06,1215,0,13
Andorra,2020-09-07,1261,46,12.143
Andorra,2020-09-08,1261,0,11
Andorra,2020-09-09,1301,40,14.571
Andorra,2020-09-10,1301,0,14.571
Andorra,2020-09-11,1344,43,18.429
Andorra,2020-09-12,1344,0,18.429
Andorra,2020-09-13,1344,0,18.429
Andorra,2020-09-14,1438,94,25.286
Andorra,2020-09-15,1438,0,25.286
Andorra,2020-09-16,1483,45,26
Andorra,2020-09-17,1483,0,26
Andorra,2020-09-18,1564,81,31.429
Andorra,2020-09-19,1564,0,31.429
Andorra,2020-09-20,1564,0,31.429
Andorra,2020-09-21,1681,117,34.714
Andorra,2020-09-22,1681,0,34.714
Andorra,2020-09-23,1753,72,38.571
Andorra,2020-09-24,1753,0,38.571
Andorra,2020-09-25,1836,83,38.857
